DATA,NUM_IAE,TEXT_IAE,CONSUM_MES,NUM_CLIENT_ANONIMITZAT
2021-04-01,P838,Òptics optometristes i podòlegs,4,E99COC3PJ
2017-08-01,P838,Òptics optometristes i podòlegs,10,E99COC3PJ
2021-10-01,P838,Òptics optometristes i podòlegs,4,E99COC3PJ
2018-12-01,P838,Òptics optometristes i podòlegs,4,E99COC3PJ
2020-02-01,P838,Òptics optometristes i podòlegs,3,E99COC3PJ
2021-06-01,P838,Òptics optometristes i podòlegs,3,E99COC3PJ
2017-10-01,P838,Òptics optometristes i podòlegs,8,E99COC3PJ
2018-04-01,P838,Òptics optometristes i podòlegs,13,E99COC3PJ
2018-08-01,P838,Òptics optometristes i podòlegs,11,E99COC3PJ
2019-06-01,P838,Òptics optometristes i podòlegs,4,E99COC3PJ
2017-02-01,P838,Òptics optometristes i podòlegs,16,E99COC3PJ
2017-06-01,P838,Òptics optometristes i podòlegs,13,E99COC3PJ
2019-08-01,P838,Òptics optometristes i podòlegs,4,E99COC3PJ
2018-02-01,P838,Òptics optometristes i podòlegs,13,E99COC3PJ
2019-12-01,P838,Òptics optometristes i podòlegs,6,E99COC3PJ
2020-06-01,P838,Òptics optometristes i podòlegs,2,E99COC3PJ
2018-10-01,P838,Òptics optometristes i podòlegs,6,E99COC3PJ
2020-12-01,P838,Òptics optometristes i podòlegs,4,E99COC3PJ
2019-04-01,P838,Òptics optometristes i podòlegs,4,E99COC3PJ
2021-02-01,P838,Òptics optometristes i podòlegs,3,E99COC3PJ
2020-04-01,P838,Òptics optometristes i podòlegs,4,E99COC3PJ
2020-10-01,P838,Òptics optometristes i podòlegs,3,E99COC3PJ
2021-12-01,P838,Òptics optometristes i podòlegs,4,E99COC3PJ
2017-12-01,P838,Òptics optometristes i podòlegs,11,E99COC3PJ
2018-06-01,P838,Òptics optometristes i podòlegs,11,E99COC3PJ
2020-08-01,P838,Òptics optometristes i podòlegs,4,E99COC3PJ
2021-08-01,P838,Òptics optometristes i podòlegs,4,E99COC3PJ
2019-02-01,P838,Òptics optometristes i podòlegs,3,E99COC3PJ
2017-07-01,I5041,"* Instal·lacions elèctriques en general, etc.",13,ACBM2QRFO
2019-07-01,I5041,"* Instal·lacions elèctriques en general, etc.",11,ACBM2QRFO
2021-07-01,I5041,"* Instal·lacions elèctriques en general, etc.",13,ACBM2QRFO
2021-01-01,I5041,"* Instal·lacions elèctriques en general, etc.",13,ACBM2QRFO
2017-03-01,I5041,"* Instal·lacions elèctriques en general, etc.",13,ACBM2QRFO
2020-03-01,I5041,"* Instal·lacions elèctriques en general, etc.",12,ACBM2QRFO
2020-11-01,I5041,"* Instal·lacions elèctriques en general, etc.",13,ACBM2QRFO
2021-11-01,I5041,"* Instal·lacions elèctriques en general, etc.",13,ACBM2QRFO
2020-01-01,I5041,"* Instal·lacions elèctriques en general, etc.",13,ACBM2QRFO
2018-11-01,I5041,"* Instal·lacions elèctriques en general, etc.",17,ACBM2QRFO
2021-03-01,I5041,"* Instal·lacions elèctriques en general, etc.",13,ACBM2QRFO
2018-07-01,I5041,"* Instal·lacions elèctriques en general, etc.",13,ACBM2QRFO
2020-05-01,I5041,"* Instal·lacions elèctriques en general, etc.",13,ACBM2QRFO
2021-09-01,I5041,"* Instal·lacions elèctriques en general, etc.",7,ACBM2QRFO
2017-11-01,I5041,"* Instal·lacions elèctriques en general, etc.",13,ACBM2QRFO
2019-09-01,I5041,"* Instal·lacions elèctriques en general, etc.",8,ACBM2QRFO
2022-01-01,I5041,"* Instal·lacions elèctriques en general, etc.",12,ACBM2QRFO
2018-01-01,I5041,"* Instal·lacions elèctriques en general, etc.",13,ACBM2QRFO
2019-03-01,I5041,"* Instal·lacions elèctriques en general, etc.",11,ACBM2QRFO
2017-01-01,I5041,"* Instal·lacions elèctriques en general, etc.",11,ACBM2QRFO
2018-03-01,I5041,"* Instal·lacions elèctriques en general, etc.",12,ACBM2QRFO
2019-11-01,I5041,"* Instal·lacions elèctriques en general, etc.",12,ACBM2QRFO
2021-05-01,I5041,"* Instal·lacions elèctriques en general, etc.",12,ACBM2QRFO
2018-09-01,I5041,"* Instal·lacions elèctriques en general, etc.",9,ACBM2QRFO
2017-09-01,I5041,"* Instal·lacions elèctriques en general, etc.",10,ACBM2QRFO
2018-05-01,I5041,"* Instal·lacions elèctriques en general, etc.",16,ACBM2QRFO
2019-05-01,I5041,"* Instal·lacions elèctriques en general, etc.",12,ACBM2QRFO
2017-05-01,I5041,"* Instal·lacions elèctriques en general, etc.",13,ACBM2QRFO
2019-01-01,I5041,"* Instal·lacions elèctriques en general, etc.",13,ACBM2QRFO
2020-07-01,I5041,"* Instal·lacions elèctriques en general, etc.",12,ACBM2QRFO
2020-09-01,I5041,"* Instal·lacions elèctriques en general, etc.",9,ACBM2QRFO
2018-12-01,I9997,Sense activitat o desconeguda,2,MBOSXSXKB
2020-02-01,I9997,Sense activitat o desconeguda,0,MBOSXSXKB
2021-04-01,I9997,Sense activitat o desconeguda,0,MBOSXSXKB
2017-04-01,I9997,Sense activitat o desconeguda,0,MBOSXSXKB
2018-06-01,I9997,Sense activitat o desconeguda,0,MBOSXSXKB
2018-10-01,I9997,Sense activitat o desconeguda,0,MBOSXSXKB
2019-10-01,I999,Altres serveis n.c.a.a.,1,MBOSXSXKB
2020-06-01,I9997,Sense activitat o desconeguda,0,MBOSXSXKB
2020-08-01,I9997,Sense activitat o desconeguda,0,MBOSXSXKB
2019-12-01,I999,Altres serveis n.c.a.a.,0,MBOSXSXKB
2017-12-01,I9997,Sense activitat o desconeguda,0,MBOSXSXKB
2019-04-01,I9997,Sense activitat o desconeguda,12,MBOSXSXKB
2021-12-01,P723,Administradors de finques,1,MBOSXSXKB
2018-04-01,I9997,Sense activitat o desconeguda,0,MBOSXSXKB
2019-08-01,I999,Altres serveis n.c.a.a.,0,MBOSXSXKB
2020-10-01,I9997,Sense activitat o desconeguda,0,MBOSXSXKB
2018-08-01,I9997,Sense activitat o desconeguda,8,MBOSXSXKB
2020-12-01,I9997,Sense activitat o desconeguda,0,MBOSXSXKB
2019-01-01,I9997,Sense activitat o desconeguda,15,MBOSXSXKB
2021-06-01,I9997,Sense activitat o desconeguda,0,MBOSXSXKB
2021-07-01,I9997,Sense activitat o desconeguda,0,MBOSXSXKB
2017-08-01,I9997,Sense activitat o desconeguda,0,MBOSXSXKB
2017-10-01,I9997,Sense activitat o desconeguda,1,MBOSXSXKB
2018-09-01,I9997,Sense activitat o desconeguda,4,MBOSXSXKB
2019-11-01,I861,* de béns immobles de naturalesa urbana,1,MBOSXSXKB
2020-04-01,I999,Altres serveis n.c.a.a.,0,MBOSXSXKB
2018-02-01,I9997,Sense activitat o desconeguda,0,MBOSXSXKB
2017-02-01,I9997,Sense activitat o desconeguda,0,MBOSXSXKB
2017-06-01,I9997,Sense activitat o desconeguda,0,MBOSXSXKB
2018-11-01,I9997,Sense activitat o desconeguda,14,MBOSXSXKB
2019-02-01,I9997,Sense activitat o desconeguda,0,MBOSXSXKB
2021-02-01,I9997,Sense activitat o desconeguda,0,MBOSXSXKB
2018-07-01,I9997,Sense activitat o desconeguda,1,MBOSXSXKB
2019-06-01,I9997,Sense activitat o desconeguda,0,MBOSXSXKB
2021-08-01,I9997,Sense activitat o desconeguda,0,MBOSXSXKB
2017-07-01,I9421,"Consultoris mèdics, centres de socors, sanitaris",7,ZBWBF61R9
2019-09-01,I9421,"Consultoris mèdics, centres de socors, sanitaris",4,ZBWBF61R9
2017-09-01,I9421,"Consultoris mèdics, centres de socors, sanitaris",4,ZBWBF61R9
2020-07-01,I9421,"Consultoris mèdics, centres de socors, sanitaris",4,ZBWBF61R9
2020-11-01,I9421,"Consultoris mèdics, centres de socors, sanitaris",5,ZBWBF61R9
2020-03-01,I9421,"Consultoris mèdics, centres de socors, sanitaris",5,ZBWBF61R9
2018-03-01,I9421,"Consultoris mèdics, centres de socors, sanitaris",9,ZBWBF61R9
2018-09-01,I9421,"Consultoris mèdics, centres de socors, sanitaris",7,ZBWBF61R9
2021-11-01,I9421,"Consultoris mèdics, centres de socors, sanitaris",5,ZBWBF61R9
2018-01-01,I9421,"Consultoris mèdics, centres de socors, sanitaris",9,ZBWBF61R9
2018-05-01,I9421,"Consultoris mèdics, centres de socors, sanitaris",11,ZBWBF61R9
2019-01-01,I9421,"Consultoris mèdics, centres de socors, sanitaris",5,ZBWBF61R9
2019-07-01,I9421,"Consultoris mèdics, centres de socors, sanitaris",6,ZBWBF61R9
2021-03-01,I9421,"Consultoris mèdics, centres de socors, sanitaris",4,ZBWBF61R9
2019-05-01,I9421,"Consultoris mèdics, centres de socors, sanitaris",6,ZBWBF61R9
2019-11-01,I9421,"Consultoris mèdics, centres de socors, sanitaris",4,ZBWBF61R9
2021-05-01,I9421,"Consultoris mèdics, centres de socors, sanitaris",4,ZBWBF61R9
2019-03-01,I9421,"Consultoris mèdics, centres de socors, sanitaris",4,ZBWBF61R9
2018-11-01,I9421,"Consultoris mèdics, centres de socors, sanitaris",12,ZBWBF61R9
2020-09-01,I9421,"Consultoris mèdics, centres de socors, sanitaris",5,ZBWBF61R9
2021-01-01,I9421,"Consultoris mèdics, centres de socors, sanitaris",3,ZBWBF61R9
2021-09-01,I9421,"Consultoris mèdics, centres de socors, sanitaris",2,ZBWBF61R9
2017-11-01,I9421,"Consultoris mèdics, centres de socors, sanitaris",7,ZBWBF61R9
2021-07-01,I9421,"Consultoris mèdics, centres de socors, sanitaris",5,ZBWBF61R9
2022-01-01,I9421,"Consultoris mèdics, centres de socors, sanitaris",3,ZBWBF61R9
2018-07-01,I9421,"Consultoris mèdics, centres de socors, sanitaris",13,ZBWBF61R9
2020-01-01,I9421,"Consultoris mèdics, centres de socors, sanitaris",4,ZBWBF61R9
2017-05-01,I9421,"Consultoris mèdics, centres de socors, sanitaris",9,ZBWBF61R9
2020-05-01,I9421,"Consultoris mèdics, centres de socors, sanitaris",2,ZBWBF61R9
2017-01-01,I9421,"Consultoris mèdics, centres de socors, sanitaris",8,ZBWBF61R9
2017-03-01,I9421,"Consultoris mèdics, centres de socors, sanitaris",9,ZBWBF61R9
2017-10-01,I756,Activitats auxiliars i complementàries del transpo,5,H7FOK0KJ8
2021-06-01,I659,Altre comerç al detall,0,H7FOK0KJ8
2021-02-01,I659,Altre comerç al detall,5,H7FOK0KJ8
2018-10-01,I756,Activitats auxiliars i complementàries del transpo,6,H7FOK0KJ8
2021-12-01,I659,Altre comerç al detall,-4,H7FOK0KJ8
2017-12-01,I756,Activitats auxiliars i complementàries del transpo,18,H7FOK0KJ8
2020-12-01,I659,Altre comerç al detall,4,H7FOK0KJ8
2017-06-01,I756,Activitats auxiliars i complementàries del transpo,4,H7FOK0KJ8
2018-04-01,I756,Activitats auxiliars i complementàries del transpo,7,H7FOK0KJ8
2018-06-01,I756,Activitats auxiliars i complementàries del transpo,5,H7FOK0KJ8
2017-04-01,I756,Activitats auxiliars i complementàries del transpo,6,H7FOK0KJ8
2017-02-01,I756,Activitats auxiliars i complementàries del transpo,5,H7FOK0KJ8
2018-02-01,I756,Activitats auxiliars i complementàries del transpo,5,H7FOK0KJ8
2017-08-01,I756,Activitats auxiliars i complementàries del transpo,8,H7FOK0KJ8
2018-08-01,I756,Activitats auxiliars i complementàries del transpo,6,H7FOK0KJ8
2020-10-01,I659,Altre comerç al detall,1,H7FOK0KJ8
2021-10-01,I659,Altre comerç al detall,-1,H7FOK0KJ8
2021-04-01,I659,Altre comerç al detall,0,H7FOK0KJ8
2018-04-01,I6523,* al detall de productes de perfumeria i cosmè,1,5GBFB0AGR
2018-08-01,I6523,* al detall de productes de perfumeria i cosmè,0,5GBFB0AGR
2019-12-01,I6523,* al detall de productes de perfumeria i cosmè,1,5GBFB0AGR
2020-06-01,I6523,* al detall de productes de perfumeria i cosmè,1,5GBFB0AGR
2017-04-01,I6523,* al detall de productes de perfumeria i cosmè,2,5GBFB0AGR
2021-08-01,I6523,* al detall de productes de perfumeria i cosmè,2,5GBFB0AGR
2019-08-01,I6523,* al detall de productes de perfumeria i cosmè,1,5GBFB0AGR
2018-10-01,I6523,* al detall de productes de perfumeria i cosmè,3,5GBFB0AGR
2020-02-01,I6523,* al detall de productes de perfumeria i cosmè,15,5GBFB0AGR
2019-06-01,I6523,* al detall de productes de perfumeria i cosmè,3,5GBFB0AGR
2020-08-01,I6523,* al detall de productes de perfumeria i cosmè,2,5GBFB0AGR
2021-02-01,I6523,* al detall de productes de perfumeria i cosmè,2,5GBFB0AGR
2018-06-01,I6523,* al detall de productes de perfumeria i cosmè,1,5GBFB0AGR
2019-02-01,I6523,* al detall de productes de perfumeria i cosmè,4,5GBFB0AGR
2020-10-01,I6523,* al detall de productes de perfumeria i cosmè,2,5GBFB0AGR
2020-12-01,I6523,* al detall de productes de perfumeria i cosmè,3,5GBFB0AGR
2019-04-01,I6523,* al detall de productes de perfumeria i cosmè,5,5GBFB0AGR
2020-04-01,I6523,* al detall de productes de perfumeria i cosmè,4,5GBFB0AGR
2018-12-01,I6523,* al detall de productes de perfumeria i cosmè,3,5GBFB0AGR
2021-12-01,I6523,* al detall de productes de perfumeria i cosmè,1,5GBFB0AGR
2017-12-01,I6523,* al detall de productes de perfumeria i cosmè,1,5GBFB0AGR
2018-02-01,I6523,* al detall de productes de perfumeria i cosmè,0,5GBFB0AGR
2017-08-01,I6523,* al detall de productes de perfumeria i cosmè,0,5GBFB0AGR
2017-02-01,I6523,* al detall de productes de perfumeria i cosmè,6,5GBFB0AGR
2017-06-01,I6523,* al detall de productes de perfumeria i cosmè,2,5GBFB0AGR
2021-10-01,I6523,* al detall de productes de perfumeria i cosmè,2,5GBFB0AGR
2021-06-01,I6523,* al detall de productes de perfumeria i cosmè,3,5GBFB0AGR
2017-10-01,I6523,* al detall de productes de perfumeria i cosmè,1,5GBFB0AGR
2019-10-01,I6523,* al detall de productes de perfumeria i cosmè,0,5GBFB0AGR
2021-04-01,I6523,* al detall de productes de perfumeria i cosmè,4,5GBFB0AGR
2019-10-01,I9997,Sense activitat o desconeguda,1,SVZRXECWG
2020-04-01,I9997,Sense activitat o desconeguda,0,SVZRXECWG
2019-08-01,I9997,Sense activitat o desconeguda,2,SVZRXECWG
2019-12-01,I9997,Sense activitat o desconeguda,0,SVZRXECWG
2017-11-01,I673,"Serveis en cafès i bars, amb i sense menjar",50,YN8R89UKN
2017-01-01,I673,"Serveis en cafès i bars, amb i sense menjar",43,YN8R89UKN
2018-09-01,I673,"Serveis en cafès i bars, amb i sense menjar",45,YN8R89UKN
2020-05-01,I673,"Serveis en cafès i bars, amb i sense menjar",0,YN8R89UKN
2017-09-01,I673,"Serveis en cafès i bars, amb i sense menjar",49,YN8R89UKN
2019-07-01,I673,"Serveis en cafès i bars, amb i sense menjar",50,YN8R89UKN
2017-03-01,I673,"Serveis en cafès i bars, amb i sense menjar",39,YN8R89UKN
2021-09-01,I673,"Serveis en cafès i bars, amb i sense menjar",29,YN8R89UKN
2018-11-01,I673,"Serveis en cafès i bars, amb i sense menjar",46,YN8R89UKN
2019-03-01,I673,"Serveis en cafès i bars, amb i sense menjar",46,YN8R89UKN
2021-11-01,I673,"Serveis en cafès i bars, amb i sense menjar",33,YN8R89UKN
2020-01-01,I673,"Serveis en cafès i bars, amb i sense menjar",44,YN8R89UKN
2018-07-01,I673,"Serveis en cafès i bars, amb i sense menjar",49,YN8R89UKN
2019-11-01,I673,"Serveis en cafès i bars, amb i sense menjar",47,YN8R89UKN
2020-09-01,I673,"Serveis en cafès i bars, amb i sense menjar",28,YN8R89UKN
2022-01-01,I673,"Serveis en cafès i bars, amb i sense menjar",28,YN8R89UKN
2018-03-01,I673,"Serveis en cafès i bars, amb i sense menjar",43,YN8R89UKN
2019-05-01,I673,"Serveis en cafès i bars, amb i sense menjar",50,YN8R89UKN
2019-09-01,I673,"Serveis en cafès i bars, amb i sense menjar",51,YN8R89UKN
2020-07-01,I673,"Serveis en cafès i bars, amb i sense menjar",28,YN8R89UKN
2020-11-01,I673,"Serveis en cafès i bars, amb i sense menjar",26,YN8R89UKN
2021-03-01,I673,"Serveis en cafès i bars, amb i sense menjar",20,YN8R89UKN
2018-05-01,I673,"Serveis en cafès i bars, amb i sense menjar",48,YN8R89UKN
2021-07-01,I673,"Serveis en cafès i bars, amb i sense menjar",35,YN8R89UKN
2017-07-01,I673,"Serveis en cafès i bars, amb i sense menjar",43,YN8R89UKN
2019-01-01,I673,"Serveis en cafès i bars, amb i sense menjar",47,YN8R89UKN
2017-05-01,I673,"Serveis en cafès i bars, amb i sense menjar",39,YN8R89UKN
2018-01-01,I673,"Serveis en cafès i bars, amb i sense menjar",45,YN8R89UKN
2020-03-01,I673,"Serveis en cafès i bars, amb i sense menjar",41,YN8R89UKN
2021-01-01,I673,"Serveis en cafès i bars, amb i sense menjar",17,YN8R89UKN
2021-05-01,I673,"Serveis en cafès i bars, amb i sense menjar",23,YN8R89UKN
2018-10-01,I8332,* d'edificacions,1,3Q54M14N0
2019-12-01,I8332,* d'edificacions,1,3Q54M14N0
2020-06-01,I8332,* d'edificacions,1,3Q54M14N0
2021-06-01,I8332,* d'edificacions,14,3Q54M14N0
2018-12-01,I8332,* d'edificacions,1,3Q54M14N0
2019-02-01,I8332,* d'edificacions,1,3Q54M14N0
2021-04-01,I8332,* d'edificacions,31,3Q54M14N0
2019-08-01,I8332,* d'edificacions,1,3Q54M14N0
2020-04-01,I8332,* d'edificacions,0,3Q54M14N0
2017-08-01,I8332,* d'edificacions,2,3Q54M14N0
2018-04-01,I8332,* d'edificacions,1,3Q54M14N0
2021-10-01,I8332,* d'edificacions,1,3Q54M14N0
2018-08-01,I8332,* d'edificacions,1,3Q54M14N0
2017-12-01,I8332,* d'edificacions,1,3Q54M14N0
2017-02-01,I8332,* d'edificacions,1,3Q54M14N0
2018-02-01,I8332,* d'edificacions,1,3Q54M14N0
2020-02-01,I8332,* d'edificacions,2,3Q54M14N0
2019-04-01,I8332,* d'edificacions,2,3Q54M14N0
2019-06-01,I8332,* d'edificacions,1,3Q54M14N0
2018-06-01,I8332,* d'edificacions,1,3Q54M14N0
2020-08-01,I8332,* d'edificacions,1,3Q54M14N0
2021-08-01,I8332,* d'edificacions,0,3Q54M14N0
2021-12-01,I8332,* d'edificacions,1,3Q54M14N0
2017-04-01,I8332,* d'edificacions,2,3Q54M14N0
2017-06-01,I8332,* d'edificacions,1,3Q54M14N0
2020-12-01,I8332,* d'edificacions,1,3Q54M14N0
2019-10-01,I8332,* d'edificacions,1,3Q54M14N0
2017-10-01,I8332,* d'edificacions,2,3Q54M14N0
2020-10-01,I8332,* d'edificacions,1,3Q54M14N0
2021-02-01,I8332,* d'edificacions,24,3Q54M14N0
2018-12-01,I5011,"* Construcció completa, reparació i conservaci",1,EQQJ3V3T5
2019-05-01,I5011,"* Construcció completa, reparació i conservaci",0,EQQJ3V3T5
2019-02-01,I5011,"* Construcció completa, reparació i conservaci",0,EQQJ3V3T5
2019-04-01,I5011,"* Construcció completa, reparació i conservaci",0,EQQJ3V3T5
2017-03-01,I756,Activitats auxiliars i complementàries del transpo,3,94Y445LWW
2017-05-01,I756,Activitats auxiliars i complementàries del transpo,3,94Y445LWW
2018-05-01,I756,Activitats auxiliars i complementàries del transpo,3,94Y445LWW
2019-07-01,I756,Activitats auxiliars i complementàries del transpo,3,94Y445LWW
2020-09-01,I756,Activitats auxiliars i complementàries del transpo,3,94Y445LWW
2020-05-01,I756,Activitats auxiliars i complementàries del transpo,2,94Y445LWW
2017-07-01,I756,Activitats auxiliars i complementàries del transpo,4,94Y445LWW
2018-11-01,I756,Activitats auxiliars i complementàries del transpo,3,94Y445LWW
2019-05-01,I756,Activitats auxiliars i complementàries del transpo,2,94Y445LWW
2022-01-01,I756,Activitats auxiliars i complementàries del transpo,2,94Y445LWW
2017-01-01,I756,Activitats auxiliars i complementàries del transpo,3,94Y445LWW
2021-03-01,I756,Activitats auxiliars i complementàries del transpo,5,94Y445LWW
2019-11-01,I756,Activitats auxiliars i complementàries del transpo,4,94Y445LWW
2017-09-01,I756,Activitats auxiliars i complementàries del transpo,2,94Y445LWW
2017-11-01,I756,Activitats auxiliars i complementàries del transpo,3,94Y445LWW
2018-07-01,I756,Activitats auxiliars i complementàries del transpo,3,94Y445LWW
2020-01-01,I756,Activitats auxiliars i complementàries del transpo,4,94Y445LWW
2019-03-01,I756,Activitats auxiliars i complementàries del transpo,4,94Y445LWW
2018-01-01,I756,Activitats auxiliars i complementàries del transpo,3,94Y445LWW
2018-09-01,I756,Activitats auxiliars i complementàries del transpo,2,94Y445LWW
2019-09-01,I756,Activitats auxiliars i complementàries del transpo,3,94Y445LWW
2021-09-01,I756,Activitats auxiliars i complementàries del transpo,2,94Y445LWW
2020-03-01,I756,Activitats auxiliars i complementàries del transpo,4,94Y445LWW
2020-07-01,I756,Activitats auxiliars i complementàries del transpo,3,94Y445LWW
2018-03-01,I756,Activitats auxiliars i complementàries del transpo,3,94Y445LWW
2020-11-01,I756,Activitats auxiliars i complementàries del transpo,4,94Y445LWW
2021-01-01,I756,Activitats auxiliars i complementàries del transpo,3,94Y445LWW
2019-01-01,I756,Activitats auxiliars i complementàries del transpo,2,94Y445LWW
2021-05-01,I756,Activitats auxiliars i complementàries del transpo,3,94Y445LWW
2021-07-01,I756,Activitats auxiliars i complementàries del transpo,3,94Y445LWW
2021-11-01,I756,Activitats auxiliars i complementàries del transpo,4,94Y445LWW
2019-06-01,I6732,* d'altres categories,42,AH4FXGK0N
2020-04-01,I6732,* d'altres categories,36,AH4FXGK0N
2021-02-01,I6732,* d'altres categories,24,AH4FXGK0N
2020-10-01,I6732,* d'altres categories,38,AH4FXGK0N
2021-06-01,I6732,* d'altres categories,38,AH4FXGK0N
2020-02-01,I6732,* d'altres categories,40,AH4FXGK0N
2020-12-01,I6732,* d'altres categories,21,AH4FXGK0N
2021-04-01,I6732,* d'altres categories,30,AH4FXGK0N
2019-04-01,I6732,* d'altres categories,28,AH4FXGK0N
2019-08-01,I6732,* d'altres categories,58,AH4FXGK0N
2021-12-01,I6732,* d'altres categories,29,AH4FXGK0N
2019-10-01,I6732,* d'altres categories,41,AH4FXGK0N
2020-08-01,I6732,* d'altres categories,44,AH4FXGK0N
2021-08-01,I6732,* d'altres categories,33,AH4FXGK0N
2020-06-01,I6732,* d'altres categories,12,AH4FXGK0N
2021-10-01,I6732,* d'altres categories,36,AH4FXGK0N
2019-12-01,I6732,* d'altres categories,39,AH4FXGK0N
2017-03-01,I671,Serveis en restaurants,123,T85TD8O24
2017-12-01,I6732,* d'altres categories,78,T85TD8O24
2018-06-01,I6732,* d'altres categories,77,T85TD8O24
2018-09-01,I671,Serveis en restaurants,11,T85TD8O24
2018-12-01,I6732,* d'altres categories,79,T85TD8O24
2019-07-01,I671,Serveis en restaurants,52,T85TD8O24
2020-01-01,I671,Serveis en restaurants,54,T85TD8O24
2018-11-01,I671,Serveis en restaurants,-121,T85TD8O24
2018-08-01,I6732,* d'altres categories,84,T85TD8O24
2019-06-01,I6732,* d'altres categories,78,T85TD8O24
2021-08-01,I6732,* d'altres categories,87,T85TD8O24
2020-07-01,I671,Serveis en restaurants,23,T85TD8O24
2020-12-01,I6732,* d'altres categories,41,T85TD8O24
2017-09-01,I671,Serveis en restaurants,35,T85TD8O24
2018-10-01,I6732,* d'altres categories,97,T85TD8O24
2021-01-01,I671,Serveis en restaurants,54,T85TD8O24
2021-02-01,I6732,* d'altres categories,57,T85TD8O24
2019-12-01,I6732,* d'altres categories,100,T85TD8O24
2020-04-01,I6732,* d'altres categories,80,T85TD8O24
2020-11-01,I671,Serveis en restaurants,71,T85TD8O24
2021-06-01,I6732,* d'altres categories,91,T85TD8O24
2017-07-01,I671,Serveis en restaurants,63,T85TD8O24
2018-03-01,I671,Serveis en restaurants,42,T85TD8O24
2019-01-01,I671,Serveis en restaurants,51,T85TD8O24
2019-02-01,I6732,* d'altres categories,81,T85TD8O24
2019-03-01,I671,Serveis en restaurants,57,T85TD8O24
2019-08-01,I6732,* d'altres categories,75,T85TD8O24
2019-05-01,I671,Serveis en restaurants,47,T85TD8O24
2021-10-01,I6732,* d'altres categories,83,T85TD8O24
2021-12-01,I6732,* d'altres categories,63,T85TD8O24
2017-02-01,I6732,* d'altres categories,87,T85TD8O24
2017-06-01,I6732,* d'altres categories,100,T85TD8O24
2018-02-01,I6732,* d'altres categories,71,T85TD8O24
2018-04-01,I6732,* d'altres categories,71,T85TD8O24
2018-05-01,I671,Serveis en restaurants,48,T85TD8O24
2020-08-01,I6732,* d'altres categories,0,T85TD8O24
2017-01-01,I671,Serveis en restaurants,109,T85TD8O24
2019-11-01,I671,Serveis en restaurants,69,T85TD8O24
2020-06-01,I6732,* d'altres categories,84,T85TD8O24
2020-10-01,I6732,* d'altres categories,77,T85TD8O24
2021-03-01,I671,Serveis en restaurants,49,T85TD8O24
2021-05-01,I671,Serveis en restaurants,0,T85TD8O24
2019-10-01,I6732,* d'altres categories,82,T85TD8O24
2017-11-01,I671,Serveis en restaurants,168,T85TD8O24
2018-01-01,I671,Serveis en restaurants,100,T85TD8O24
2019-04-01,I6732,* d'altres categories,82,T85TD8O24
2020-03-01,I671,Serveis en restaurants,48,T85TD8O24
2017-08-01,I6732,* d'altres categories,86,T85TD8O24
2020-09-01,I671,Serveis en restaurants,41,T85TD8O24
2020-05-01,I671,Serveis en restaurants,0,T85TD8O24
2017-04-01,I6732,* d'altres categories,104,T85TD8O24
2017-05-01,I671,Serveis en restaurants,77,T85TD8O24
2017-10-01,I6732,* d'altres categories,82,T85TD8O24
2019-09-01,I671,Serveis en restaurants,11,T85TD8O24
2018-07-01,I671,Serveis en restaurants,67,T85TD8O24
2020-02-01,I6732,* d'altres categories,93,T85TD8O24
2021-04-01,I6732,* d'altres categories,71,T85TD8O24
2021-09-01,I9721,Serveis de perruqueria (home i dona),0,2TF0KDT7U
2021-11-01,I9721,Serveis de perruqueria (home i dona),0,2TF0KDT7U
2021-06-01,I931,Ensenyament reglat,0,2TF0KDT7U
2022-01-01,I9721,Serveis de perruqueria (home i dona),0,2TF0KDT7U
2021-03-01,I931,Ensenyament reglat,0,2TF0KDT7U
2021-05-01,I931,Ensenyament reglat,0,2TF0KDT7U
2020-10-01,I8497,* de gestió administrativa,-4,V6Z40C1O3
2021-06-01,I8497,* de gestió administrativa,1,V6Z40C1O3
2020-04-01,I8497,* de gestió administrativa,0,V6Z40C1O3
2021-12-01,I8497,* de gestió administrativa,-23,V6Z40C1O3
2021-04-01,I8497,* de gestió administrativa,0,V6Z40C1O3
2019-10-01,I8497,* de gestió administrativa,4,V6Z40C1O3
2019-12-01,I8497,* de gestió administrativa,0,V6Z40C1O3
2021-08-01,I8497,* de gestió administrativa,0,V6Z40C1O3
2019-08-01,I8497,* de gestió administrativa,0,V6Z40C1O3
2020-12-01,I8497,* de gestió administrativa,25,V6Z40C1O3
2021-02-01,I8497,* de gestió administrativa,0,V6Z40C1O3
2020-06-01,I8497,* de gestió administrativa,0,V6Z40C1O3
2020-08-01,I8497,* de gestió administrativa,0,V6Z40C1O3
2021-10-01,I8497,* de gestió administrativa,0,V6Z40C1O3
2020-02-01,I8497,* de gestió administrativa,0,V6Z40C1O3
2019-04-01,I4752,* Composició de textos per qualsevol procedime,12,125A8FUAX
2019-08-01,I4752,* Composició de textos per qualsevol procedime,4,125A8FUAX
2021-06-01,I4752,* Composició de textos per qualsevol procedime,20,125A8FUAX
2018-02-01,I4752,* Composició de textos per qualsevol procedime,7,125A8FUAX
2021-12-01,I4752,* Composició de textos per qualsevol procedime,5,125A8FUAX
2017-10-01,I4752,* Composició de textos per qualsevol procedime,3,125A8FUAX
2020-06-01,I4752,* Composició de textos per qualsevol procedime,3,125A8FUAX
